30.40573	-0.01505	481558.00000
30.45625	-0.01476	481752.00000
30.50599	-0.01525	481943.00000
30.55651	-0.01591	482137.00000
30.60651	-0.01669	482329.00000
30.65651	-0.01757	482521.00000
30.70677	-0.01766	482714.00000
30.75599	-0.01850	482903.00000
30.80573	-0.01922	483094.00000
30.85547	-0.01905	483285.00000
30.90573	-0.01985	483478.00000
30.95599	-0.02093	483671.00000
31.00625	-0.02102	483864.00000
31.05521	-0.02158	484052.00000
31.10521	-0.02281	484244.00000
31.15391	-0.02370	484431.00000
31.20443	-0.02476	484625.00000
31.25495	-0.02648	484819.00000
31.30443	-0.02810	485009.00000
31.35495	-0.02935	485203.00000
31.40521	-0.03183	485396.00000
31.45469	-0.03411	485586.00000
31.50469	-0.03593	485778.00000
31.55495	-0.03894	485971.00000
31.60521	-0.04153	486164.00000
31.65521	-0.04356	486356.00000
31.70547	-0.04617	486549.00000
31.75651	-0.04861	486745.00000
31.80651	-0.05068	486937.00000
31.85625	-0.05215	487128.00000
31.90625	-0.05332	487320.00000
31.95547	-0.05402	487509.00000
32.00573	-0.05263	487702.00000
32.05625	-0.05052	487896.00000
32.10625	-0.04450	488088.00000
32.15703	-0.03614	488283.00000
32.20755	-0.02305	488477.00000
32.25755	-0.00478	488669.00000
32.30807	0.02046	488863.00000
32.35859	0.05168	489057.00000
32.40833	0.08952	489248.00000
32.45807	0.12837	489439.00000
32.50833	0.16962	489632.00000
32.55833	0.20759	489824.00000
32.60833	0.23685	490016.00000
32.65859	0.25633	490209.00000
32.70859	0.25948	490401.00000
32.75833	0.24767	490592.00000
32.80625	0.21964	490776.00000
32.85677	0.18084	490970.00000
32.90651	0.13293	491161.00000
32.95677	0.08097	491354.00000
33.00703	0.03288	491547.00000
33.05703	-0.01200	491739.00000
33.10781	-0.04781	491934.00000
33.15755	-0.07585	492125.00000
33.20755	-0.09652	492317.00000
33.25755	-0.10865	492509.00000
33.30703	-0.11435	492699.00000
33.35755	-0.11432	492893.00000
33.40755	-0.11148	493085.00000
33.45807	-0.10553	493279.00000
33.50807	-0.09859	493471.00000
33.55755	-0.09159	493661.00000
33.60755	-0.08346	493853.00000
33.65729	-0.07728	494044.00000
33.70807	-0.06982	494239.00000
33.75833	-0.06413	494432.00000
33.80833	-0.05798	494624.00000
33.85755	-0.05228	494813.00000
33.90807	-0.04579	495007.00000
33.95755	-0.04066	495197.00000
34.00833	-0.03532	495392.00000
34.05651	-0.03081	495577.00000
34.10677	-0.02672	495770.00000
34.15755	-0.02356	495965.00000
34.21016	-0.02204	496167.00000
34.25807	-0.02177	496351.00000
34.30755	-0.02153	496541.00000
34.35833	-0.02187	496736.00000
34.40677	-0.02299	496922.00000
34.45807	-0.02355	497119.00000
34.50729	-0.02507	497308.00000
34.55729	-0.02518	497500.00000
34.60833	-0.02576	497696.00000
34.65703	-0.02519	497883.00000
34.70755	-0.02523	498077.00000
34.75703	-0.02477	498267.00000
34.80703	-0.02447	498459.00000
34.85781	-0.02489	498654.00000
34.90729	-0.02596	498844.00000
34.95599	-0.02645	499031.00000
35.00677	-0.02748	499226.00000
35.05651	-0.03001	499417.00000
35.10625	-0.03063	499608.00000
35.15599	-0.03213	499799.00000
35.20599	-0.03212	499991.00000
35.25521	-0.03311	500180.00000
35.30469	-0.03290	500370.00000
35.35391	-0.03307	500559.00000
35.40443	-0.03282	500753.00000
35.45547	-0.03239	500949.00000
35.50521	-0.03142	501140.00000
35.55495	-0.03126	501331.00000
35.60599	-0.03052	501527.00000
35.65573	-0.03024	501718.00000
35.70625	-0.03023	501912.00000
35.75729	-0.03051	502108.00000
35.80781	-0.02987	502302.00000
35.85547	-0.03034	502485.00000
35.90625	-0.02980	502680.00000
35.95573	-0.03135	502870.00000
36.00625	-0.03206	503064.00000
36.05677	-0.03340	503258.00000
36.10573	-0.03531	503446.00000
36.15703	-0.03710	503643.00000
36.20781	-0.03861	503838.00000
36.25807	-0.04036	504031.00000
36.30833	-0.04140	504224.00000
36.35807	-0.04267	504415.00000
36.40729	-0.04259	504604.00000
36.45677	-0.04357	504794.00000
36.50677	-0.04388	504986.00000
36.55703	-0.04373	505179.00000
36.60755	-0.04379	505373.00000
36.65703	-0.04400	505563.00000
36.70677	-0.04428	505754.00000
36.75703	-0.04520	505947.00000
36.80677	-0.04628	506138.00000
36.85703	-0.04780	506331.00000
36.90703	-0.04831	506523.00000
36.95677	-0.05059	506714.00000
37.00625	-0.05335	506904.00000
37.05677	-0.05833	507098.00000
37.10677	-0.06340	507290.00000
37.15599	-0.07111	507479.00000
37.20651	-0.07977	507673.00000
37.25625	-0.09080	507864.00000
37.30599	-0.10108	508055.00000
37.35495	-0.11123	508243.00000
37.40469	-0.12027	508434.00000
37.45417	-0.12695	508624.00000
37.50547	-0.13032	508821.00000
37.55599	-0.12984	509015.00000
37.60651	-0.12486	509209.00000
37.65651	-0.11488	509401.00000
37.70521	-0.10038	509588.00000
37.75521	-0.08064	509780.00000
37.80495	-0.05588	509971.00000
37.85599	-0.02673	510167.00000
37.90651	0.00404	510361.00000
37.95625	0.03653	510552.00000
38.00625	0.06975	510744.00000
38.05625	0.10031	510936.00000
38.10599	0.12723	511127.00000
38.15573	0.15019	511318.00000
38.20599	0.16735	511511.00000
38.25625	0.17864	511704.00000
38.30573	0.18330	511894.00000
38.35625	0.18223	512088.00000
38.40625	0.17619	512280.00000
38.45651	0.16596	512473.00000
38.50625	0.15337	512664.00000
38.55651	0.13805	512857.00000
38.60625	0.12252	513048.00000
38.65625	0.10728	513240.00000
38.70599	0.09270	513431.00000
38.75625	0.07888	513624.00000
38.80703	0.06619	513819.00000
38.85703	0.05546	514011.00000
38.90755	0.04530	514205.00000
38.95807	0.03549	514399.00000
39.00755	0.02777	514589.00000
39.05781	0.02034	514782.00000
39.10781	0.01399	514974.00000
